2026-05-04 19:55:10 | INFO     | apm.main                  | APM Modular starting...
2026-05-04 19:55:31 | INFO     | apm.executor              | [DETAIL 4/8] Navigate to Search
2026-05-04 19:55:31 | INFO     | apm.executor              | [TASK] Tap Search Icon (type=within_ui, critical=True, timeout=5s)
2026-05-04 19:55:32 | INFO     | apm.UITaskHandler         | Action 'tap' completed on element: Search Tab (success=True)
2026-05-04 19:55:32 | INFO     | apm.executor              | [TASK DONE] Tap Search Icon -- response_time=3.365s
2026-05-04 19:55:32 | INFO     | apm.executor              | [TASK] Tap Search Field (type=tap_coords, critical=True, timeout=30s)
2026-05-04 19:55:32 | INFO     | apm.TapCoordsActionHandler | Tapping coordinates: (355, 198)
2026-05-04 19:55:32 | INFO     | apm.executor              | [TASK DONE] Tap Search Field -- response_time=0.228s
2026-05-04 19:55:32 | INFO     | apm.executor              | [TASK] Type into focused field (type=ui, critical=True, timeout=30s)
2026-05-04 19:55:32 | INFO     | apm.UITaskHandler         | Finding element:  (by=xpath, timeout=30s)
2026-05-04 19:55:33 | INFO     | apm.UITaskHandler         | Action 'input' completed on element:  (handler=system, success=True)
2026-05-04 19:55:33 | INFO     | apm.executor              | [TASK DONE] Type into focused field -- response_time=0.931s
2026-05-04 19:55:33 | INFO     | apm.device_manager        | [NETWORK] Collecting Journey measurements for c2407b8a...
2026-05-04 19:55:36 | INFO     | apm.executor              | [DETAIL 5/8] Return to Clips View
2026-05-04 19:55:36 | INFO     | apm.executor              | [TASK] Back Until Clips Tab Visible (type=back_until_ui, critical=False, timeout=20s)
2026-05-04 19:55:38 | INFO     | apm.FlowTaskHandler       | [BACK 1/3] Target UI not found, pressing BACK
2026-05-04 19:55:41 | INFO     | apm.FlowTaskHandler       | [BACK 2/3] Target UI not found, pressing BACK
2026-05-04 19:55:42 | INFO     | apm.FlowTaskHandler       | Target UI 'Clips Tab Indicator' found after 2 back presses
2026-05-04 19:55:42 | INFO     | apm.executor              | [TASK DONE] Back Until Clips Tab Visible -- response_time=9.631s
2026-05-04 19:55:42 | INFO     | apm.executor              | [TASK] Ensure Clips Tab Selected (type=do_if_ui, critical=False, timeout=5s)
2026-05-04 19:55:43 | INFO     | apm.FlowTaskHandler       | Element 'Icon clips' found, performing action
2026-05-04 19:55:43 | INFO     | apm.executor              | [TASK DONE] Ensure Clips Tab Selected -- response_time=0.501s
2026-05-04 19:55:43 | INFO     | apm.executor              | [TASK] Dismiss 'Not Now' Popups (type=do_while_ui, critical=False, timeout=15s)
2026-05-04 19:55:45 | INFO     | apm.FlowTaskHandler       | UI 'Not Now Button' disappeared after 1 iterations, loop finished
2026-05-04 19:55:45 | INFO     | apm.executor              | [TASK DONE] Dismiss 'Not Now' Popups -- response_time=2.126s
2026-05-04 19:55:45 | INFO     | apm.device_manager        | [NETWORK] Collecting Journey measurements for c2407b8a...
2026-05-04 19:55:48 | INFO     | apm.executor              | [DETAIL 6/8] Scroll Feed (1-3)
2026-05-04 19:55:48 | INFO     | apm.executor              | [TASK] Scroll #1 (type=scroll_with_timing, critical=False, timeout=30s)
2026-05-04 19:55:48 | INFO     | apm.ScrollActionHandler   | Scroll #1: up (scale=0.6)
2026-05-04 19:55:49 | INFO     | apm.executor              | [TASK] Scroll #2 (type=scroll_with_timing, critical=False, timeout=30s)
2026-05-04 19:55:49 | INFO     | apm.ScrollActionHandler   | Scroll #2: up (scale=0.6)
2026-05-04 19:55:50 | INFO     | apm.executor              | [TASK] Scroll #3 (type=scroll_with_timing, critical=False, timeout=30s)
2026-05-04 19:55:50 | INFO     | apm.ScrollActionHandler   | Scroll #3: up (scale=0.6)
2026-05-04 19:55:52 | INFO     | apm.device_manager        | [NETWORK] Collecting Journey measurements for c2407b8a...
2026-05-04 19:55:54 | INFO     | apm.executor              | [DETAIL 7/8] Scroll Feed (4-5)
2026-05-04 19:55:54 | INFO     | apm.executor              | [TASK] Scroll #4 (type=scroll_with_timing, critical=False, timeout=30s)
2026-05-04 19:55:54 | INFO     | apm.ScrollActionHandler   | Scroll #4: up (scale=0.6)
2026-05-04 19:55:56 | INFO     | apm.executor              | [TASK] Scroll #5 (type=scroll_with_timing, critical=False, timeout=30s)
2026-05-04 19:55:56 | INFO     | apm.ScrollActionHandler   | Scroll #5: up (scale=0.6)
2026-05-04 19:55:57 | INFO     | apm.device_manager        | [NETWORK] Collecting Journey measurements for c2407b8a...
2026-05-04 19:56:00 | INFO     | apm.executor              | [DETAIL 8/8] Close App
2026-05-04 19:56:00 | INFO     | apm.executor              | [TASK] Stop Instagram (type=app_close, critical=False, timeout=10s)
2026-05-04 19:56:00 | INFO     | apm.SystemTaskHandler     | [APP] Closing app: com.instagram.android
2026-05-04 19:56:00 | INFO     | apm.executor              | [TASK DONE] Stop Instagram -- response_time=2.951s
2026-05-04 19:56:00 | INFO     | apm.device_manager        | [DEVICE] Disconnected from c2407b8a
2026-05-04 19:56:00 | INFO     | apm.main                  | Report saved: logs\report_instagram_feed_clips_20260504_195600.json
2026-05-04 19:56:00 | INFO     | apm.main                  | ============================================================
2026-05-04 19:56:00 | INFO     | apm.main                  | RESULT: SUCCESS
2026-05-04 19:56:00 | INFO     | apm.main                  |   Total Response Time : 27.838s
2026-05-04 19:56:00 | INFO     | apm.main                  |   Screenshots Taken   : 0
2026-05-04 19:56:00 | INFO     | apm.main                  | ============================================================
